PC1,PC2,Fault
-1.247443006685431,-0.18550311767104133,16
-0.9628197068289842,0.40406387444530445,3
-0.7100302790950404,0.32427668719954234,10
11.13588363003352,-10.582635199315117,6
-0.7194100568865687,-0.014920142271252447,3
-0.7423839126484533,0.29289287696335103,11
-1.358490106011113,-0.2270758384218294,16
1.5775089682869792,3.1561561004554886,5
-1.038330771481233,-1.7349541822988217,7
-5.9939925790577275,-6.096969820706768,12
-2.1267927536543847,-1.0144419509515874,8
-2.395648626236883,-1.8172987374765006,7
-1.7831595164691127,-0.3099921311505753,10
0.4986836539298357,1.568356132596634,7
-0.8396066835481448,-1.3509551265773865,1
-0.06166400255621702,0.7962754667569943,16
-0.2750678821253735,0.6991432738866263,11
13.630410497907604,-10.459672934178014,6
-0.3927367476139252,0.9773092527919283,20
-1.1651154555477186,-0.4016809283326371,20
-0.4331709928758381,-0.10854713582511927,4
-1.327582350795863,-0.27706827097097897,11
-0.8340144639452638,0.45292562913882073,11
2.9046273749480487,-1.3476969427969667,6
-0.4312558852687917,0.6151038309492175,3
-0.6203121924752343,-0.09720810534731697,9
-0.39900916311677864,0.7706735670289095,9
-1.490635490262885,-0.7547284915472882,16
-0.9395892395714672,-0.025776325967136332,15
3.7408487130204016,5.20831337574384,18
-0.1916131062386915,1.1040428766619577,15
-0.3301625440239418,0.9954076100609895,4
-1.4151250822644657,0.14743757581985587,19
-1.299691155324824,-0.38830852321725906,15
0.18251228694816937,0.37899662488499064,3
-0.8882343892612828,0.08196721749187036,16
0.23513367008626548,0.6027169717068014,4
-2.622268738078103,2.9610529885606955,2
-1.014735262707457,-0.17437451833855244,19
-0.8798563094071533,-0.816507373053292,17
-0.7789855938034358,-0.05766062649244073,14
-1.5590557183749072,-0.5980908036115768,10
-1.5355219380422886,-0.6207598378186995,15
-0.9710573018190425,-0.1327346472122778,11
-0.6063191592039135,0.23004483935677114,13
-0.9020006426779803,0.1437010377122766,7
-1.4522615747041694,-1.3770865084893407,1
-1.7518945017040712,-0.6582415532814392,20
-0.0047880382058396245,0.44564013457927903,3
-0.3649606227903344,-1.3565962659122126,12
-1.132538275366754,0.27151193292871106,3
-1.0346766112219319,0.18819741557354067,11
-2.4998667416515477,3.403994585060605,2
-1.1604766485799318,-0.2069429709688631,9
-2.2455817140488468,2.901770116025556,2
1.0766183544586194,0.3246863714167471,1
-0.9174755146942501,0.26247100801132595,14
-2.0594363867369663,2.9438123435405945,2
-1.7003508935601934,0.8976951526469261,8
0.012653933672434486,1.8409333476067145,7
-1.1471925362426003,0.128866999526552,3
-0.997584700161075,0.7088795771378585,18
-2.38155929123413,2.080572396126993,2
-1.5126091853489176,0.14402648713860403,7
-0.6918002383383669,-0.262106993115719,16
2.360881562928256,-3.355938951823565,1
-0.7161492888837525,0.1007712415662591,15
1.3613630850033853,-2.8043210234423426,8
-0.1651420139593004,1.2198735562215013,4
12.746110164450705,-9.320150722507575,6
-5.567873183979294,-3.778625904519325,7
-3.358854909108541,-4.232702209038735,1
-0.9341293423960688,-0.047039553438381475,9
-0.6701702961062064,1.7507074318345497,13
-0.7248902408348307,-0.32184227263791,8
-1.328889429231329,-1.0427937357911887,11
0.9311441081552306,-2.23962407195995,13
0.051638713329168,0.6349235464283349,7
-1.9764786170376247,-2.18124809562391,1
-6.606267250261067,-6.507093893422166,18
-0.881582006718435,-0.7882380450880936,17
-1.6870527795759196,-0.8124975127422652,15
-0.7583567243680283,-0.06079277555784974,1
-2.112395169194946,-0.10196584241163135,12
-0.5526950765694879,1.2926371034415622,10
-0.6549632730060337,0.5491509223279178,10
-1.5709798616179917,0.1607097410718922,19
-1.827086133990809,4.280140889406009,2
2.1683413068355777,-0.8494428857052454,8
-0.7969028938146919,-0.08504408929874775,3
0.8142417153836874,0.7590802617474645,12
-0.3324050424651239,0.5756396246511799,3
-0.24520128323440107,0.24324846411997136,17
-1.2153471846014223,-0.8914347796144599,9
-0.8847402063088828,-0.3386870513272664,14
-2.6981708584439303,2.8886043519528566,2
4.025066928349669,-0.7861613464273494,13
-1.2281332636920665,0.10954905888938576,12
-0.8077887553107446,0.3919791517501293,20
-1.4195944727395216,-0.8411593534397013,4
-0.48930608008630905,0.6100774073846893,19
-1.3790653767165357,-0.7971688095501599,9
1.6010988418233134,1.600826750390715,1
-1.330559198749721,-0.7016084293228266,19
7.967248707490818,6.4795257565481945,12
-1.4934027713443263,-1.0941841814819966,5
-1.0980814551755584,-0.4133385849129975,4
-0.20964708262331208,0.5069182458250153,20
-2.637047358087006,3.2397077183025242,2
12.809196448353747,12.369166341652726,18
-1.1229222152507763,0.8023382878801214,10
-1.8775912209836705,-0.7628733673193584,15
-1.2115953349350426,-0.11481848096342198,4
-2.7024279670787013,3.1479079901086116,2
-0.5899431177271576,0.17042151604181693,13
-2.668262634617813,2.615999689838617,2
-0.7641424490036713,-0.8875482383602771,1
-2.5497525808329558,-1.3943386273900098,12
-0.6492043197674118,0.5228331037887912,9
-2.4826107990554713,-0.5533381479569262,5
14.199638850735045,15.350570544600673,18
-0.6879265609678379,0.2903565270939007,5
-0.14657047021034508,0.5112797224111197,14
-0.5347225532020432,-0.11083462875337075,3
-0.8511085666103163,0.6436109879103408,14
-7.363428182817286,-3.6666660089925154,8
-1.473132364862591,-0.27213702306685517,15
-0.8437147428217684,0.3779696879917157,17
-0.5615957083229983,0.6775633308403876,5
-1.1475688263111874,-0.05960656300911913,3
13.342922752904112,-8.160158300364657,6
-0.7877480057590749,0.12427835753287761,16
-0.49535977363339107,1.0438277490112546,14
-0.6681163898271026,-0.2887116531502381,3
1.0705148980283057,2.648882692061262,5
-1.905431974142608,-1.2404519858780572,1
-0.10248551225736391,0.2849009415916143,7
0.7697671107840849,1.5846103567936547,12
2.2418232037904677,2.6240877924268906,8
-1.1695894773628308,-1.2818180281002183,7
-0.0639834814959261,0.6242883638256584,14
-1.5735359841433494,-0.42627688252620044,10
-0.5898583892677511,-0.11696600377975089,15
-0.6522879740987538,0.8906322838227001,17
-3.794764763498507,-1.942892491622444,5
-1.404984767509322,0.280138939657239,3
-2.560207759748257,-6.261143236593234,1
4.273596976588193,-2.511199148179722,6
-0.6653311190669314,0.3529367709456685,3
-0.8636555849577902,-2.7646981655902483,8
-0.15182769477849398,1.7746233921350196,14
-1.0146648395293403,-0.6393716733803863,1
-0.3194959418407985,0.603343863224285,17
-0.08716933562061256,0.7352674255054626,11
-0.5391980031522261,0.11819473553767855,15
-0.3804891463378569,0.3417950209783593,18
-0.9999647322076497,0.709278304199037,8
-0.7292185048915,0.6514428681028497,11
-2.1138242884337357,1.225813848278211,2
-1.7529472484648687,-0.40293369770358833,10
-1.1437588148412436,0.5690675528154614,20
-0.5284625049288394,-0.30394283417523893,15
-3.4210259222475963,0.3107472961204054,13
-0.44900367783981066,0.5723825422733375,16
-0.030993759374966904,1.0006125667516024,16
-0.9109421618664147,0.6496525049566679,18
-1.7096863348570885,-0.6657461232950266,20
-1.1633223044244507,-0.2147084823736313,16
-1.020813047221005,0.27415030706149995,4
-1.0363121185399788,0.12966910755218308,13
-0.7112916032361176,0.3399555205552765,6
-0.4937153777365911,0.7645543730951528,4
-1.087676478289567,0.1494862958420766,14
-0.973183140280954,-0.585990034774782,17
-0.7847208218338898,-0.8947799019697947,1
-1.3875031054925164,-0.7753519275125781,19
-1.371156425385885,-0.5078532554253923,11
-1.3727040642765436,-0.13118080179654332,3
-1.0425973239570028,0.07973540546546075,3
-0.5305543942924702,-0.1165728516536364,1
-0.48587063323248453,0.2733354330117911,5
-0.4547207014435537,-0.09590546679864657,11
-3.0807324025262464,-0.31419533092759383,13
-2.8175051308764374,2.699855894108415,2
-0.6785762494573601,0.40461948469394976,16
-1.1434891311227973,-0.22384777811652415,17
-0.7401555134348489,-0.12457601263270426,15
-0.6381095408205926,-0.30278409957864977,20
-0.7884235894152992,0.3609610541408948,11
-0.5466197167118289,0.9512579253495789,4
-0.8773166386170974,0.26426261436326814,20
-4.452471363234524,-0.672583729361629,8
1.8861337944940415,2.3969420202273244,5
-1.1447958610749343,0.428099118183152,16
-1.126880435583183,-0.5495726791886133,9
0.5716540921120185,-0.24583467003112253,1
0.6814413306970223,-0.9189149809788427,7
0.985518689566861,0.8704535827744265,1
0.6456548879879701,-0.5009397599691611,13
-0.6644611568412451,-0.3091307975503336,4
-0.9224596925222684,-0.21689996301664705,5
-1.14988646670487,-0.12293523366630578,14
4.705977524896822,-0.8074717402072717,13
-1.26010180698037,-0.5713769679097009,9
-0.4666027802026098,1.0004825122491907,10
-2.477611401284015,2.971292071832393,2
1.201216400630256,2.0845949828335715,12
-1.1948086238066609,0.7331464026163421,8
-1.2288930615143694,-0.08712841457803228,15
-0.9784502818166838,0.09865041254343412,12
0.852956286198802,-2.56587501256144,6
0.36519571860569866,1.5383625857903827,12
-3.5707855717155255,0.1060159310103397,13
0.05977725291591079,1.663405065591462,12
-1.0559956704581643,0.059043371228015104,14
-0.9805745146517104,-0.48111311366262616,5
-2.449142337378028,-1.8494553496065143,13
-1.670641871704751,-0.5202834331191393,11
-0.6679566098877815,-0.41891771141007095,19
-2.263463964182392,4.232007227338104,13
0.39772351316603216,1.1786533854064722,5
-1.1003363329042612,0.16556738370603755,3
1.0255660681967098,2.093406588555487,10
-0.39338237391011965,0.6075996254134287,16
-1.0506611950980185,-0.27999848016013246,4
-1.0058875159374574,0.8111974106721351,15
-0.4065602660742963,1.0201709155970413,11
-1.3346400277500639,-0.1179394138088647,19
-1.533749800067273,-1.7790150831125076,1
-2.918479679446545,-1.4759600873760885,13
0.5268091524814231,1.7792116181635869,12
-1.4710622150075423,4.525944341616033,13
-1.302431036932773,-0.5851467330556268,16
1.1732843522132188,2.755730073464984,8
-1.9503948182024682,0.06416304855407524,2
-2.5961121741472035,2.9161914758014076,2
-1.0177150819323038,0.5628273131796679,14
-0.28259469185209735,0.7049516118895516,3
-1.0492452842787563,0.4235192818226925,14
-2.580201568674756,3.0266617606727664,2
-3.752388723686969,-2.5869009863635624,18
-1.2469309993058892,-1.2036339085873642,8
14.892010348679072,14.46567099047511,12
-2.4587452058439196,-4.089135957056016,18
-3.092777872172415,-3.8653510364618087,1
-4.005244292721708,2.129424337839825,8
-1.118728426479746,0.21893797594631711,14
0.9297318770688524,-0.2385121338118579,7
-1.1427404554708191,0.2836020034362215,8
-1.6596202591938098,-0.5265905854652592,20
-0.8278963996178087,0.05552516037092647,3
2.8466491373734657,-0.8071051501457459,8
-0.5872025194648193,0.5587623526350142,9
-0.9899381579135134,1.0183664066305127,7
-4.311740355169573,-2.0900430521891367,12
-0.7961016623152652,1.0701670130468945,9
0.694453259161439,2.111083053946086,7
-0.8829943175479518,0.3473690080639274,4
-3.2048118288591905,-7.192929272224065,13
-1.0503738253907158,-0.9568796394434527,4
2.8692254795031564,-4.201753492191027,13
-0.7982228062500744,0.5701711238021401,14
5.80750346153562,4.2021285040182885,18
-1.0748589015236176,0.3298912569745875,3
3.160698721684661,3.677463349165855,7
-2.3487429812851515,2.781017661338721,2
-1.2498581556947452,-0.7502374162973148,7
-1.9585664429744534,3.8527651036638604,2
-0.46252884089281837,0.23148986538599234,15
-1.6328350269165117,-0.9929330966364129,3
-1.3009367455710388,-0.11258296392253615,9
-0.6130502562661501,-0.12344638081805556,16
-3.2344591379532313,3.62072070908542,13
-0.6788884902593243,0.7011985667577961,14
-1.4952655470313954,-1.096748960397713,9
0.30745219483121955,0.605378488443936,9
-0.43038938122140374,1.1009755413661149,13
11.947479611418306,-8.942519649302675,6
-0.6732878331345731,0.4054257382909158,5
0.7009096774026095,0.9773773590978905,7
-0.7716719818481541,0.7926082985803253,17
-0.17316670209498924,0.4523201210700372,3
-0.3179458658651759,0.42205519313355977,11
-0.7277471348666826,-0.16812722537041805,7
-0.9470044799978661,0.26225407392240646,4
-2.4194249118321944,-1.834135476917981,18
-0.6185855015603128,0.08299735722501833,12
3.7498569681711578,3.5474759040806876,12
0.9971168952609499,-0.568273107980756,7
-0.8847923805013526,0.3423805448014881,4
0.0024372166905085187,0.022100986146144815,5
-1.523281196609734,-0.4933976790922417,19
14.688006921493816,-8.310077093453463,6
0.07164995217968864,1.275154564233056,7
-0.9426946066768823,0.29688135027949575,14
-1.447585317187388,0.6549515726443326,5
-5.552738846686677,-4.273759766534143,8
-0.8306383413904697,0.15289401840002823,9
5.7275286260541,7.626808470568561,12
-0.7314765337542465,-1.0672734279829568,7
-2.0306414239124813,2.914871481896234,2
-1.1696651464030519,-0.48533433607115906,11
-1.4043799750793249,1.1121431159947,17
4.940788199453513,-2.5086028829968474,6
0.3718131014588578,0.7244727767359083,10
-0.7026314400297625,0.8098425085096019,15
-1.700190824013549,-0.8354494888652045,10
-3.4681409270554937,-2.163325852272321,18
-1.564224015499448,-0.25218327724453976,3
-1.5204161125902425,-1.2524481862134922,18
-0.7603594102283757,0.40964167850376954,15
11.393943358610146,-9.057674221349458,6
-1.030470438392318,-0.8484342208089932,4
-0.5743503500799347,0.9481789890197561,18
-0.8982650895189012,-0.3776871293781339,19
-1.1759520941150137,0.25646108165426595,4
2.3546911761150877,3.341622751027581,7
11.941065660700172,12.400773084691718,18
0.14948835042151734,0.30444670559878073,7
-1.266971514393624,-0.015815041985089665,14
2.119014274597775,2.2796288894536367,7
-0.21950968609914454,1.4400081391079604,9
-0.6535219695100615,0.6327697889555051,4
-0.6437768944743492,0.6494156441606211,9
-0.7161053271565279,0.47280184815140686,16
-0.582280010313801,0.31127580424364854,15
-0.8217595841603705,-0.6171326428477961,1
-0.9908676831423123,-1.0459778172776697,1
-0.7819280210090848,0.34777978668406895,11
-0.5253425173301369,0.9954901931550125,4
-0.8575538830943851,0.35613727636643283,15
-0.9567408006505155,-0.41147784896703343,10
-0.920472153032748,0.08371632056665121,17
1.2202417697598247,1.1768024000043995,5
-0.11397683841975559,0.4723416829539392,20
-0.239720914967152,0.956442935705027,7
-0.6439849841778198,-0.550918593399922,5
-1.0558924242691345,0.19754217567735827,15
-1.0419386233054995,-0.36380536547677467,9
0.5247147799730808,4.947493331369874,8
-0.7823855970503018,0.6444027167858918,3
0.5127296893393146,1.443654473932492,1
-0.17604806797423941,-0.13131019982384376,5
-1.0365457081471263,0.483038336239967,14
-0.6590138034914477,0.1726478166566968,11
0.13620251462710398,0.9016659572932753,3
4.728173759797255,3.4849296320918843,18
-1.343880562409252,-1.3862879227369118,19
-2.8225622441644136,2.5977270281668665,2
-1.350897435478285,-2.5719402488733016,1
-0.8167279781692648,0.8678724001986896,11
-0.2159101846313234,1.3624646191615515,3
2.4808287014674146,4.774650682835381,7
1.439512633998428,3.0478273666678364,12
13.997415222854908,-9.668870864830575,6
-0.8825071866214979,-0.32242288869249003,4
-0.7999883764571089,0.8065621280328912,13
-1.0049353651065533,-0.27744516208379333,16
-0.36532873822284045,-0.056955953909693935,20
-1.2550618917359937,0.3848127234000195,10
-1.150926214365225,0.23088130145603508,16
-1.1273641949365822,-0.4702132808281169,5
-0.5657199708906999,1.0941486003717633,20
-0.5442588231246677,-0.16473928810804941,17
-1.065949279743606,-0.88648978964013,7
-0.4859730789891544,0.1789253422998271,4
-0.8491922113133544,0.7302132310768088,15
-0.5951578926594754,0.2295937488854976,13
-0.9639911799891218,0.08785666531485098,10
-0.5374067807688251,0.08913094485841849,20
-0.8728337387235678,0.41198617010096067,15
14.061050228005755,15.194664391407958,12
-0.7277782153453217,-0.15372183076059504,20
-1.1037685922789333,-0.13511302912127987,17
-0.803784099894197,-0.3075199347215009,17
1.1991284098296087,2.085381336227171,7
-2.1038484050319353,2.7356502359530275,2
-1.046200701302047,-0.06282109319863767,2
-1.2111742979193107,-0.0058546707931519636,10
-1.009609887781105,-0.3808395163357039,10
-0.42537804030821985,0.9317614146616119,13
-1.3129515410829231,-2.7121482443463103,8
-0.3522297320458439,0.3454650741771218,19
-1.490390138080688,-0.2998456452074172,20
-1.3282983092107532,-1.0480601195237251,5
-0.655919257168048,1.4850717930636452,17
-1.331126012794492,0.2597732733713757,17
13.140672380044794,-8.257392477715584,6
-0.28771313815526467,0.586735884873439,16
-1.2356621099688643,1.5596384079312844,13
-0.050604236718803944,1.3829204013441512,12
-0.9636254334428916,-0.004654878378133535,5
0.27702108314613094,0.5069761931490537,15
-0.9716481136802654,-0.7295911666207127,4
-0.5602340427753624,1.007744869848553,9
13.024173346478008,13.006593252724395,12
-2.6667605892915347,3.051403379754257,2
11.977503782787872,-8.085898198577125,6
-0.3970558916287243,0.505179199097721,4
-0.6347691283704469,-0.08068400865673528,3
-0.25295351977795794,0.010984499627780177,10
11.932363644004598,-9.558631312325275,6
-0.9968209385874025,0.09114616211079045,14
-1.2865533686971136,-0.060373894278990634,8
-1.7366485475639692,-0.14621683628168836,15
-2.2232027131003442,1.934575328170991,2
1.858778186572369,2.287624816652874,5
-0.7663688532058238,0.5218769673306747,17
-1.4520847105743737,-0.6669540631789289,17
-0.6934994159854819,1.030816160128876,9
-0.19291851050938771,0.9192719843902644,9
4.702926005024491,3.8884482407994856,12
-0.30783355420640646,0.6094355470823467,15
-0.6886293379240447,-0.12922342331614223,9
-11.96996540059745,-14.657384297269052,18
-1.171874204913295,-0.28316850620789186,15
0.042651041357333136,0.614523036071359,7
1.7710842324281828,2.994438848512488,12
-1.0876391725864363,-0.224359948245183,10
-0.14353132011406183,0.20137696729285184,20
-1.2190759221581033,-0.5023997836181658,16
-0.9629477754621782,-0.1108296812692647,19
1.8280095047032405,3.2279999025430612,12
0.2860073966265816,0.605375314744026,12
-0.7179624088550284,0.3289799391642868,19
-2.537674857659553,2.766226881341978,2
13.792197079231954,-8.545009848551452,6
12.527794519159809,-8.919731899924816,6
-0.9672785651749348,0.4215392227572606,19
-0.9708291477066562,-0.42492392145467645,11
-1.6169365271535932,-5.596264993912661,13
-0.48357243735484406,-0.07869641142360348,14
0.7467916791573062,0.8102688618151882,7
-2.2555310344056267,-2.742234134756256,1
3.5036779252292525,-2.261925658080038,6
-0.6112448773663952,0.41336445367959845,11
-1.4927099515192,-0.6148223279239329,4
-1.3177588367528943,-0.4062093779380814,14
-1.2779607112131415,-0.13130946535357757,14
-0.6304150359797985,0.14473019980048998,15
-1.2528458759451888,-0.36976244627766564,14
-0.14484205886559762,0.8727779206489655,10
1.7463106023819523,1.554845982513401,1
2.371590539727956,-4.017268756506793,13
-3.958418497390348,-2.2446918500341755,13
3.2184128968620285,1.1791927311346115,8
-0.827011359649152,0.23608786682145805,17
5.60165844433823,6.822435277848298,18
-0.9910566312920024,-0.5955188198660538,14
-2.339816644654508,2.674572534782718,2
-1.0207003238693928,-0.26481242097821517,18
-1.004440871655759,0.8215598205290849,4
-0.9106246460927951,-0.5131957080895834,20
-0.056458442217429274,0.42526143347672685,12
-1.106845761528247,1.246598026036639,17
-0.6533668593237023,0.32345303304951084,8
-1.0734250788094413,-0.3941493299841762,17
1.850068910698181,2.0362246714013463,18
-0.6996162692259837,-0.31808946419874895,14
-0.6626101920492232,0.7572468406846629,9
-2.0894692580350287,-0.3970493887453587,12
-0.47270412697253134,0.7598650290824505,15
-1.0496933740116143,-0.8323466123747756,7
0.18596695555899026,1.917517302577509,12
-0.3524745332743145,-0.0675629706268526,15
-1.9723640287879032,-0.753420260324045,10
-0.9274675313754807,0.12541605801524844,11
-0.8242843358026557,-0.2521410234127973,14
0.36528964452050344,0.016171154254300293,1
-0.7108212395809612,-0.05463064064672075,11
-0.10751967279345118,1.1457960644749254,20
-1.7152259648165475,-1.527806194522209,1
-0.36703846852933397,1.2887204576737932,19
-0.8629528254837667,0.7049672121639011,3
-0.08393647193402277,0.3304238173392956,20
-0.30145484418879265,0.02694309818081583,8
-1.613475668013974,-1.0190389297459768,20
-1.00306546314689,-2.1135783806195403,12
-1.0379722735093693,-0.47056491564629505,4
-1.0051517516714639,-0.35293146828251876,11
-3.0615828175841076,2.076626194374287,13
-0.20541292780003198,0.487282089570304,8
-0.3210342759764965,0.19485512115825315,5
-1.7540707122614347,0.18039985887613424,16
-0.5467538273723087,0.576238407200899,3
-0.31324941732484574,0.9746204732209773,4
-3.5769920989784607,-0.27188458695828094,8
-0.3874156435216599,0.12689604148977768,20
-0.017621752262848046,0.3872222807494144,9
1.5214007914741512,-5.536738539499874,13
-1.4661403901628334,-2.285518910876814,7
-0.7663642053297969,0.3303369225980243,15
-0.9961728187037935,-0.06752644148746285,14
-1.7624716820122204,-1.8613433182457368,1
-0.9714368390782059,0.5862705397239377,14
-0.6303315408477425,0.4883342534830577,9
-1.3094081603105214,-0.11791550252459818,14
-1.7651351284286267,-0.3134654797992148,11
1.8547058150868316,-2.1765676806021776,6
-0.33030731145551906,1.0364593616363091,20
-0.23746614054392443,-0.17718072236740853,10
-1.0831759806054995,0.6785269591119943,8
-0.7866178590248165,-0.392105005334622,16
-0.9629477754621782,-0.1108296812692647,16
-1.915920932610719,-0.32639760840705484,2
-1.475533198388991,0.06765474107038291,8
-1.0447770619428605,-1.3870166866924412,5
7.5407708782891385,-9.632345551674693,6
-0.6291364590977889,0.4102910266798146,4
-0.7358006271861283,0.6620879850829537,10
-0.8410960401245755,0.43874286488968384,3
-2.069365879708194,-0.37348077343134156,3
4.8241954727465854,4.574146784964655,18
-0.11976227862654498,0.3927126377655582,15
-1.1108321871668447,0.14075317279283017,11
-0.41703852890851234,1.123951849252485,17
-0.7208353308575268,0.6781888423324194,4
-0.6436914327402183,0.314016920424814,5
1.1009216495064504,0.6356725745501584,12
-0.4984285603957404,0.9116029296853538,11
-3.3910201531784288,-2.616984025423045,12
-0.3094356075671979,0.6651553678829911,17
-0.9775712707995099,0.012422178729409676,14
-1.0520375741194699,-0.40878281562914515,10
-0.4719752146184438,0.5392986358763059,10
-0.7241059033027453,-0.12059691112362936,20
-1.3775756460845143,-1.3059960524736884,7
1.870300210537561,1.2589851839140676,18
-1.945036700447065,-4.331898624170281,8
-1.2987906110676395,-4.891547877596274,8
-0.7116724747133862,0.5915055029101237,4
-1.181689500297073,-1.2798080758245658,1
-0.692267674510191,0.5370519752087898,14
-0.721526848956891,-0.19366481769118057,19
-7.564459276198022,-9.770318795467281,18
-0.40579222705105084,0.5149847633237546,16
-0.8724886120668128,-0.16505681956282198,20
0.5278208521595028,-0.3105959856898894,8
-1.0808428943729191,-0.1979197966195609,11
12.240032437018394,12.700912937074333,18
-0.6998418187556728,-0.12145740614888277,10
-1.2744583232842293,-1.2174104107254253,1
-0.30119905334497166,0.45392189979532493,15
-0.7206751814125067,0.4267704454582004,15
-1.425541392616371,-0.9054877009924752,19
-0.5889248460763598,0.5626391736746864,14
-0.591428433292539,0.338822127439455,10
-1.3208653025889825,-1.115041485555689,1
4.880141828745951,3.395509413737687,13
-1.1210887460948455,-0.17407788341381192,9
-1.1910302308318828,-0.5065744766752155,19
-0.9383488129815818,0.862148370119799,2
-0.7611427230171375,-0.022804984619694983,4
-1.2955266458364112,-0.7717873170689512,20
1.3418357441469944,4.28181796091636,7
-0.20541945971946476,1.3142575335805258,9
-0.6843091241947863,1.8412627663273458,14
-6.032342732996381,-5.764219288419399,12
-0.23521828893526786,0.7641810455513707,10
-0.48068023884144,0.1871635374532261,14
-0.19671557202919857,0.5103503526480513,7
13.792946905582516,-9.170103346876967,6
2.2187178507124554,1.3339063890178453,13
-0.784521588217305,-0.07242464291360709,9
-2.1626135976584004,-0.7084806965851882,18
-0.896153031575931,0.49747969030335687,12
-0.8533510789251402,0.5201778912476397,16
-1.8952756002432958,-2.0293817200523447,12
-0.7519545473350574,-0.020386185138416262,15
-1.971237194746285,2.3271324889739415,2
0.44808997480888635,0.7645143943111641,7
-0.4680700913824263,0.7816593167022284,15
-0.793743734308405,0.35536342509022384,17
14.774463337489323,16.512846815135273,18
-0.6582320385970831,-0.07228868488344313,20
-1.3611903348609624,-0.6234066332190403,15
-0.810356738049388,-0.20322140202417416,15
-0.45653562109060114,1.0764036411556177,8
0.36508607449608377,1.2973491490591955,7
12.077029252972752,12.242281595497674,18
2.359850982973042,-2.8051275576005326,13
-0.5824087412516322,0.4227246289832289,3
-0.8033264054089116,0.7707346184712427,16
-0.8623741654198377,0.9045517551745225,19
-0.9669270256127518,-0.15184574552634475,4
-0.6289179754275325,-0.08769860889092143,14
-0.9735556477857961,0.2925446833670076,4
-1.3481920677587,1.3168785320004952,2
-0.662776936823415,-0.06132382945993896,19
-0.6862419871580261,0.5527178352322893,11
-0.37555710457949326,0.9337789322098572,14
-0.8999378936544926,0.28092575879812554,15
-2.636874880985902,2.3448606029134362,2
-0.8917450477946512,-3.8913881325023687,18
-1.6815865803248222,-1.1411008275529535,5
-0.5984900311999338,-0.7229574746204745,7
-5.692418196909415,-9.71567304566465,18
-1.5031012407351634,-0.5011378702244046,9
-0.7277471348666826,-0.16812722537041805,4
15.5180463851327,-7.277312424486888,6
-1.1873844681145544,-0.47968839078399983,14
-4.238605170468804,-0.28435348052944304,13
-1.0870361609137813,0.2725564199246274,9
-0.3379400700811811,0.9081416788076052,10
-1.0590443083535108,-0.3705116255650854,11
-1.065364703479116,-0.37991900643444365,18
-0.9025667439279418,0.08510879040739741,15
-1.78826861193983,-0.6228975749677507,16
-0.6323194969708037,0.22189229354841697,14
-1.3172717420480116,-0.38345709050544513,20
-0.76906456767027,0.019062154408709925,5
-0.9629477754621782,-0.1108296812692647,14
-0.8389731001655808,-0.19596629638719293,3
-0.2929633960394531,0.8378981626410279,5
-1.4684255987943378,0.31539730648745323,14
-0.7240404042507959,0.17249120234598847,5
-1.6727996503118685,-1.6873984925727739,1
-0.21492208288892442,0.5724554371375747,16
14.56013167015692,14.377900674000694,18
-2.7741743802399697,-1.9000821456749313,7
-0.8739202197841844,-0.19416955026897476,20
-0.31263027605358373,0.5726540626567717,9
-2.5709904844915696,-1.4132256669324073,5
-0.49063164354262045,-0.836953186259191,1
-2.046444886824975,3.165417157576243,2
-0.7904569722891398,-0.17442496838840726,20
-1.1053678652878198,0.34069241218241986,9
-1.991068136329943,-0.26595369231325455,5
-0.6536515484886173,-0.6230650072085386,11
-0.8796929463320384,0.397530052093545,18
-1.4442774253052384,-0.5059843845927889,16
0.10316937131291208,1.4952527055526585,14
-2.6850594007727357,1.424705924174662,2
-2.1516596886112387,-4.141019128913479,8
-0.6976960449461526,0.123415412952321,16
-0.8511449991149298,0.044874405559292035,14
-0.5376735393670746,0.09651915148614967,11
-1.492041329257092,-1.0296652115011862,4
-0.949223353929553,0.34491758949253687,4
-0.7380676644809097,-0.005712607403708486,5
-0.39900642576590817,0.7606000224188332,7
-0.8668030034051791,-0.6340190587945993,4
-2.1009213258530384,-1.6938975038613615,20
-0.07128217463243888,0.5976246663336922,14
-0.5844406254113895,0.4087578549267966,14
14.485713117311686,14.552528050169487,18
-2.2941629760241,1.1404228956082003,2
-1.0350006211684275,0.29086017732929376,18
-1.134661874795727,-0.004339420937802348,10
-0.3376879551996702,-0.010464589400938893,12
-2.2724954277535923,-2.1587623209059497,1
12.865148243796686,-9.041231610564783,6
-0.45043614246072655,1.1058264712377772,11
-0.841112818021799,-0.3312073103679472,9
6.8415138683197885,-4.9574120519689995,6
-0.4642827854525735,-0.004704951733422363,11
-1.5690471882319945,0.14335210003983131,16
-0.9090693030532353,-0.18974266181884136,11
-0.5867605457247318,0.5880325269099591,3
-1.0031703299284913,0.38882887394477206,20
-1.1759295011827393,0.38062812327699475,10
-0.38165402794060976,0.681732002139855,15
-0.4885066585889245,1.0296469932383698,14
-0.8030290489440501,0.6476584947093577,16
-0.16700176766482963,0.49407456100818026,5
-0.5028213672069425,0.6414279955926658,9
-0.6217926442582786,-0.13662004827375804,14
-0.3106199602850699,0.44562417321493486,11
-0.4232467272373027,0.23074254410768377,20
-0.9043043303937036,0.12421740745179058,4
-2.178018713570514,2.0350226831896334,8
-1.4169282072487255,-0.1063461082007997,19
